MSSV,MaMon,DiemHe10
SV09426,MATH02,4.90
SV09426,PHY01,9.10
SV09427,IT003,4.80
SV09427,IT004,7.90
SV09427,MATH02,2.30
SV09427,ENG03,9.30
SV09427,MATH04,6.20
SV09427,IT006,9.50
SV09427,IT002,7.70
SV09428,IT009,7.00
SV09428,IT003,4.70
SV09428,ENG01,3.80
SV09428,MATH05,2.20
SV09428,MATH03,9.30
SV09428,IT007,4.70
SV09428,IT005,9.60
SV09428,MATH01,2.60
SV09428,ENG02,8.90
SV09428,IT008,3.50
SV09429,MATH05,3.70
SV09429,PHY02,4.30
SV09429,IT005,8.30
SV09429,IT010,3.90
SV09429,IT009,7.70
SV09430,IT008,5.50
SV09430,IT006,5.80
SV09430,IT001,3.90
SV09430,IT003,9.10
SV09430,ENG03,5.50
SV09430,IT005,4.80
SV09430,IT009,6.70
SV09430,MATH01,7.70
SV09431,IT002,8.30
SV09431,IT001,6.20
SV09431,IT005,4.30
SV09431,IT003,4.00
SV09431,IT007,3.80
SV09431,ENG02,5.80
SV09431,MATH01,3.00
SV09432,MATH05,6.10
SV09432,PHY01,6.00
SV09432,ENG02,5.30
SV09432,MATH04,7.80
SV09432,IT009,8.10
SV09432,ENG01,5.60
SV09432,PHY02,3.50
SV09433,PHY02,3.10
SV09433,ENG02,4.00
SV09433,IT004,3.90
SV09433,IT009,9.40
SV09433,IT002,5.30
SV09434,MATH05,7.30
SV09434,IT003,8.90
SV09434,ENG01,6.00
SV09434,MATH03,9.20
SV09434,IT002,6.20
SV09434,MATH01,9.10
SV09434,ENG03,6.10
SV09435,ENG02,2.00
SV09435,IT002,9.00
SV09435,ENG01,6.50
SV09435,ENG03,8.00
SV09435,IT001,4.60
SV09435,PHY02,3.90
SV09435,IT004,9.10
SV09435,IT008,4.40
SV09436,MATH04,7.10
SV09436,IT005,7.30
SV09436,MATH02,5.70
SV09436,PHY01,7.90
SV09436,PHY02,8.60
SV09437,MATH04,4.80
SV09437,IT001,3.90
SV09437,IT005,6.40
SV09437,IT002,7.90
SV09437,IT006,4.40
SV09437,IT007,6.30
SV09438,MATH01,4.50
SV09438,IT007,9.70
SV09438,MATH03,2.40
SV09438,ENG01,7.60
SV09438,IT010,5.30
SV09438,IT002,9.10
SV09438,IT009,8.30
SV09438,ENG02,8.60
SV09439,ENG03,3.20
SV09439,IT007,3.50
SV09439,MATH04,8.20
SV09439,PHY02,9.00
SV09439,PHY01,5.50
SV09439,ENG02,8.00
SV09439,MATH05,5.40
SV09440,MATH04,2.30
SV09440,IT007,2.70
SV09440,ENG01,3.40
SV09440,IT005,9.30
SV09440,IT003,8.00
SV09440,IT001,3.00
SV09440,IT010,9.00
SV09441,PHY02,4.20
SV09441,IT001,9.60
SV09441,ENG02,7.10
SV09441,ENG03,7.30
SV09441,MATH05,8.80
SV09442,IT003,5.70
SV09442,MATH02,9.00
SV09442,IT006,9.20
SV09442,IT007,2.50
SV09442,ENG02,4.70
SV09442,MATH01,2.50
SV09442,IT010,4.70
SV09443,ENG02,8.10
SV09443,MATH04,6.60
SV09443,IT002,6.80
SV09443,MATH05,9.20
SV09443,IT004,5.70
SV09443,PHY01,2.70
SV09443,ENG01,5.60
SV09443,MATH01,3.90
SV09444,IT006,6.00
SV09444,PHY02,4.40
SV09444,MATH05,2.50
SV09444,MATH01,3.20
SV09444,ENG01,8.80
SV09444,MATH04,5.40
SV09444,IT003,7.50
SV09444,IT007,2.10
SV09444,ENG02,7.60
SV09445,IT001,6.60
SV09445,IT003,2.60
SV09445,IT002,8.20
SV09445,IT008,4.30
SV09445,IT010,5.60
SV09445,MATH05,2.30
SV09445,MATH03,7.00
SV09445,IT006,9.40
SV09446,PHY01,4.60
SV09446,MATH04,7.30
SV09446,ENG01,10.00
SV09446,MATH05,5.40
SV09446,IT002,3.30
SV09446,IT004,6.00
SV09447,IT006,8.60
SV09447,ENG01,2.40
SV09447,IT008,8.50
SV09447,PHY02,9.90
SV09447,MATH01,4.60
SV09447,MATH04,3.70
SV09447,IT005,2.20
SV09447,MATH03,6.60
SV09447,IT009,6.40
SV09448,IT001,5.00
SV09448,MATH05,5.20
SV09448,ENG01,4.00
SV09448,MATH02,6.20
SV09448,IT003,4.30
SV09448,PHY02,8.50
SV09448,MATH03,5.80
SV09448,MATH01,2.00
SV09448,MATH04,8.90
SV09448,IT004,9.80
SV09449,MATH02,5.10
SV09449,IT008,4.10
SV09449,ENG02,3.40
SV09449,ENG03,4.30
SV09449,IT005,9.20
SV09450,MATH03,6.30
SV09450,IT009,4.70
SV09450,MATH02,8.50
SV09450,MATH05,6.90
SV09450,IT008,9.60
SV09450,ENG02,6.70
SV09450,IT002,5.50
SV09450,MATH01,9.80
SV09450,IT005,2.30
SV09450,IT003,6.70
SV09451,IT010,5.10
SV09451,MATH03,5.60
SV09451,ENG03,8.90
SV09451,IT004,4.10
SV09451,ENG01,2.40
SV09452,MATH01,7.50
SV09452,IT004,8.50
SV09452,MATH03,4.40
SV09452,IT005,3.70
SV09452,IT006,5.30
SV09452,PHY02,5.50
SV09452,ENG02,3.00
SV09452,IT003,9.80
SV09452,PHY01,7.50
SV09453,IT004,5.00
SV09453,MATH05,9.40
SV09453,IT010,8.50
SV09453,MATH04,8.90
SV09453,PHY01,4.20
SV09453,IT008,9.30
SV09453,IT009,4.70
SV09453,PHY02,2.40
SV09454,ENG01,9.80
SV09454,IT009,6.80
SV09454,MATH05,6.60
SV09454,IT004,7.10
SV09454,IT003,5.40
SV09454,MATH01,2.00
SV09454,IT008,7.40
SV09455,MATH04,2.50
SV09455,MATH03,9.60
SV09455,ENG03,7.10
SV09455,IT004,9.50
SV09455,IT002,6.50
SV09455,IT005,9.10
SV09455,ENG02,5.50
SV09455,PHY02,5.70
SV09455,IT001,2.70
SV09456,MATH03,6.00
SV09456,MATH05,9.40
SV09456,IT003,5.10
SV09456,IT005,4.90
SV09456,MATH01,6.50
SV09456,IT007,4.00
SV09456,ENG03,3.40
SV09456,ENG02,9.90
SV09457,ENG01,2.30
SV09457,IT004,2.50
SV09457,ENG03,2.60
SV09457,MATH02,7.10
SV09457,IT001,8.50
SV09458,PHY02,3.90
SV09458,IT009,7.10
SV09458,ENG02,7.80
SV09458,IT005,6.70
SV09458,ENG03,7.90
SV09459,IT007,5.40
SV09459,MATH04,7.40
SV09459,IT006,4.00
SV09459,IT002,4.40
SV09459,IT009,2.60
SV09459,PHY01,5.40
SV09459,IT001,9.70
SV09459,ENG01,2.30
SV09459,ENG03,3.90
SV09460,MATH05,4.40
SV09460,PHY02,5.00
SV09460,IT004,9.10
SV09460,IT006,6.70
SV09460,IT002,8.30
SV09460,MATH02,8.60
SV09460,IT005,5.20
SV09460,IT009,3.50
SV09460,PHY01,6.10
SV09460,ENG02,9.70
SV09461,MATH02,9.80
SV09461,MATH03,6.60
SV09461,MATH01,6.90
SV09461,IT002,2.60
SV09461,IT001,2.50
SV09461,ENG03,2.30
SV09461,ENG02,7.30
SV09461,IT004,3.20
SV09462,IT003,8.50
SV09462,ENG03,2.40
SV09462,IT010,6.60
SV09462,IT002,2.90
SV09462,IT004,3.10
SV09463,IT001,4.10
SV09463,PHY02,7.00
SV09463,ENG03,5.30
SV09463,IT006,5.20
SV09463,IT010,3.10
SV09463,MATH05,5.60
SV09463,PHY01,2.40
SV09463,MATH04,8.50
SV09463,IT005,7.60
SV09464,MATH03,4.90
SV09464,IT007,7.20
SV09464,MATH04,6.80
SV09464,ENG02,6.30
SV09464,ENG01,9.40
SV09464,IT001,5.80
SV09464,IT004,3.70
SV09464,IT009,3.60
SV09464,IT006,6.40
SV09465,MATH04,7.70
SV09465,IT004,8.60
SV09465,IT002,9.90
SV09465,IT006,3.90
SV09465,PHY01,9.60
SV09465,IT005,3.40
SV09465,ENG03,6.70
SV09465,PHY02,3.50
SV09465,MATH05,8.00
SV09465,MATH03,4.80
SV09466,IT009,2.10
SV09466,ENG01,3.50
SV09466,IT002,9.30
SV09466,IT001,9.80
SV09466,MATH05,2.70
SV09466,MATH04,2.70
SV09466,MATH01,8.70
SV09467,IT009,6.20
SV09467,IT002,5.10
SV09467,MATH02,5.70
SV09467,IT010,9.70
SV09467,ENG01,5.50
SV09467,MATH05,4.10
SV09467,IT005,8.50
SV09468,MATH04,8.10
SV09468,ENG03,3.40
SV09468,IT009,4.60
SV09468,IT007,2.50
SV09468,IT001,5.50
SV09468,IT006,2.60
SV09468,PHY02,3.60
SV09469,PHY02,4.00
SV09469,IT007,4.00
SV09469,MATH04,8.10
SV09469,IT003,5.40
SV09469,IT005,4.20
SV09469,ENG02,5.40
SV09470,IT007,7.00
SV09470,ENG03,8.90
SV09470,PHY01,9.60
SV09470,ENG02,4.60
SV09470,IT002,7.80
SV09470,MATH05,3.40
SV09470,IT009,5.80
SV09471,IT007,5.40
SV09471,IT002,3.00
SV09471,MATH01,7.50
SV09471,IT004,8.90
SV09471,IT005,6.40
SV09472,ENG02,7.60
SV09472,IT004,4.70
SV09472,IT003,7.90
SV09472,ENG03,7.70
SV09472,PHY01,3.00
SV09472,IT001,6.80
SV09472,IT002,3.50
SV09472,IT005,2.00
SV09472,MATH05,4.60
SV09473,IT006,2.70
SV09473,IT008,3.10
SV09473,IT005,6.00
SV09473,IT004,8.70
SV09473,IT007,5.20
SV09474,PHY01,4.90
SV09474,MATH02,4.10
SV09474,IT003,9.60
SV09474,PHY02,8.60
SV09474,ENG01,4.40
SV09474,IT008,9.80
SV09474,IT001,8.30
SV09474,MATH01,6.60
SV09474,IT007,8.50
SV09475,IT010,9.50
SV09475,MATH02,6.80
SV09475,ENG02,8.40
SV09475,MATH03,3.70
SV09475,IT005,5.80
SV09475,ENG03,5.40
SV09475,IT006,5.60
SV09475,IT003,4.60
SV09475,PHY02,8.80
SV09475,PHY01,3.50
SV09476,IT007,2.50
SV09476,ENG02,6.60
SV09476,MATH04,8.80
SV09476,IT003,4.40
SV09476,IT006,9.30
SV09476,MATH01,4.60
SV09476,IT010,6.40
SV09476,PHY02,2.30
SV09476,IT008,3.30
SV09476,PHY01,9.90
SV09477,IT004,9.70
SV09477,IT001,5.20
SV09477,IT006,4.30
SV09477,ENG02,6.10
SV09477,MATH05,3.10
SV09477,IT009,3.80
SV09478,IT001,5.00
SV09478,MATH01,6.00
SV09478,IT005,2.70
SV09478,ENG02,6.00
SV09478,MATH04,9.30
SV09478,IT003,2.20
SV09478,IT010,2.00
SV09479,IT007,9.50
SV09479,ENG01,4.40
SV09479,MATH04,7.50
SV09479,IT006,8.50
SV09479,IT004,4.70
SV09479,MATH03,3.20
SV09479,IT008,9.10
SV09480,MATH04,5.70
SV09480,MATH02,4.10
SV09480,IT004,10.00
SV09480,IT008,6.30
SV09480,MATH01,9.90
SV09480,MATH03,4.10
SV09480,ENG01,7.50
SV09480,ENG03,8.30
SV09480,IT005,5.60
SV09480,IT002,2.60
SV09481,ENG02,3.10
SV09481,IT001,5.30
SV09481,MATH03,6.70
SV09481,PHY02,3.40
SV09481,IT010,9.70
SV09482,IT004,4.80
SV09482,MATH03,8.40
SV09482,ENG03,8.90
SV09482,IT008,7.70
SV09482,IT006,2.70
SV09482,IT001,8.70
SV09482,PHY02,2.10
SV09483,MATH05,4.60
SV09483,MATH01,5.50
SV09483,MATH03,5.00
SV09483,MATH02,2.40
SV09483,IT002,9.90
SV09484,IT005,5.10
SV09484,MATH02,7.20
SV09484,IT003,6.70
SV09484,MATH04,8.90
SV09484,MATH05,7.10
SV09484,ENG02,7.40
SV09484,IT006,4.00
SV09484,IT010,4.50
SV09484,IT002,4.10
SV09485,IT009,6.80
SV09485,IT010,4.60
SV09485,IT004,4.10
SV09485,PHY01,5.00
SV09485,IT002,5.30
SV09485,MATH01,9.30
SV09485,MATH03,8.60
SV09485,IT003,7.30
SV09485,MATH02,4.10
SV09485,ENG01,6.30
SV09486,IT010,8.10
SV09486,IT001,2.40
SV09486,IT005,2.50
SV09486,MATH04,8.90
SV09486,IT009,7.60
SV09486,MATH03,3.10
SV09486,MATH01,5.60
SV09486,IT002,2.80
SV09487,IT010,6.30
SV09487,IT003,7.60
SV09487,MATH04,4.20
SV09487,IT006,8.40
SV09487,ENG02,5.10
SV09487,PHY02,5.80
SV09487,IT002,4.10
SV09487,IT009,5.10
SV09488,IT002,4.00
SV09488,IT006,6.60
SV09488,ENG03,10.00
SV09488,IT001,6.40
SV09488,MATH03,3.80
SV09489,IT006,3.70
SV09489,IT004,5.10
SV09489,ENG01,3.80
SV09489,IT009,4.30
SV09489,MATH04,7.50
SV09490,PHY01,4.30
SV09490,MATH02,9.20
SV09490,IT009,6.20
SV09490,IT002,4.10
SV09490,IT004,3.60
SV09490,MATH04,9.90
SV09490,MATH01,9.80
SV09491,IT005,5.30
SV09491,IT001,9.60
SV09491,IT008,3.60
SV09491,MATH04,6.10
SV09491,IT006,6.50
SV09491,IT007,7.30
SV09491,ENG03,2.60
SV09491,ENG01,8.30
SV09491,IT009,3.90
SV09491,IT003,9.70
SV09492,IT001,7.80
SV09492,MATH03,3.80
SV09492,IT007,2.90
SV09492,IT008,9.60
SV09492,IT010,9.60
SV09492,IT006,4.30
SV09492,MATH04,9.90
SV09492,MATH02,3.90
SV09493,PHY02,6.10
SV09493,ENG03,3.50
SV09493,MATH03,9.60
SV09493,IT003,4.40
SV09493,IT005,2.30
SV09493,MATH05,6.80
SV09493,IT009,6.50
SV09493,IT006,2.90
SV09493,ENG01,5.70
SV09494,IT010,6.20
SV09494,IT006,2.20
SV09494,ENG03,8.50
SV09494,MATH04,5.10
SV09494,MATH02,2.20
SV09494,IT004,8.10
SV09494,MATH03,7.60
SV09494,PHY02,2.80
SV09495,IT008,9.10
SV09495,IT006,3.00
SV09495,IT002,5.90
SV09495,ENG02,5.20
SV09495,MATH01,8.40
SV09496,IT004,3.20
SV09496,IT009,2.10
SV09496,IT007,5.50
SV09496,IT001,7.90
SV09496,MATH05,6.50
SV09496,IT008,9.20
SV09496,IT002,3.50
SV09496,ENG03,6.20
SV09497,MATH04,8.00
SV09497,IT007,7.80
SV09497,IT003,6.40
SV09497,IT009,10.00
SV09497,MATH03,4.90
SV09497,ENG02,7.00
SV09497,IT002,4.00
SV09498,IT003,2.20
SV09498,IT007,4.10
SV09498,IT006,8.00
SV09498,MATH03,7.00
SV09498,IT010,5.10
SV09498,IT005,8.60
SV09498,IT001,8.80
SV09499,MATH03,7.60
SV09499,ENG01,2.30
SV09499,IT006,9.90
SV09499,ENG02,7.10
SV09499,IT010,5.10
SV09499,ENG03,7.30
SV09500,MATH01,6.70
SV09500,ENG03,3.40
SV09500,IT003,5.20
SV09500,PHY02,5.90
SV09500,IT010,5.30
SV09500,IT001,8.10
SV09500,IT002,8.10
SV09500,MATH02,4.10
SV09500,ENG02,7.70
SV09501,IT010,9.00
SV09501,PHY01,4.60
SV09501,IT006,2.50
SV09501,IT002,7.70
SV09501,ENG01,2.70
SV09501,ENG03,8.90
SV09501,IT004,8.00
SV09501,IT003,3.50
SV09501,MATH02,8.90
SV09501,IT009,5.70
SV09502,MATH03,6.80
SV09502,IT003,8.90
SV09502,IT009,6.60
SV09502,IT005,6.00
SV09502,IT004,4.70
SV09502,MATH02,8.40
SV09502,PHY02,3.00
SV09502,PHY01,2.80
SV09502,IT008,10.00
SV09503,IT008,9.80
SV09503,IT001,9.40
SV09503,MATH03,2.90
SV09503,ENG02,9.80
SV09503,IT006,3.50
SV09503,IT002,8.60
SV09503,PHY02,8.90
SV09503,MATH01,3.20
SV09503,IT007,3.00
SV09503,MATH02,9.10
SV09504,IT002,2.70
SV09504,ENG03,9.20
SV09504,ENG01,9.20
SV09504,IT010,2.70
SV09504,IT004,2.50
SV09504,MATH02,3.50
SV09504,MATH05,3.70
SV09504,IT001,7.30
SV09504,IT008,5.60
SV09505,IT002,3.00
SV09505,IT003,9.30
SV09505,IT005,4.40
SV09505,IT006,6.50
SV09505,PHY02,8.30
SV09505,ENG03,8.40
SV09506,IT008,8.00
SV09506,ENG03,3.80
SV09506,PHY02,8.80
SV09506,MATH04,9.70
SV09506,PHY01,4.50
SV09506,IT007,7.60
SV09506,MATH02,6.40
SV09506,ENG02,7.20
SV09506,IT010,6.90
SV09506,IT001,9.80
SV09507,IT009,5.70
SV09507,ENG03,6.90
SV09507,MATH01,7.60
SV09507,MATH02,4.10
SV09507,MATH03,3.40
SV09507,IT005,3.80
SV09507,ENG02,4.10
SV09507,IT004,7.30
SV09507,MATH05,8.10
SV09508,IT008,5.60
SV09508,IT001,2.90
SV09508,IT003,5.10
SV09508,IT002,2.70
SV09508,MATH04,8.30
SV09508,MATH05,2.50
SV09508,ENG02,3.30
SV09508,ENG03,7.00
SV09508,MATH03,3.90
SV09508,MATH02,7.20
SV09509,MATH02,2.00
SV09509,ENG03,3.50
SV09509,ENG02,7.80
SV09509,PHY02,7.20
SV09509,IT004,9.70
SV09509,IT010,8.80
SV09509,IT008,3.40
SV09509,MATH05,7.10
SV09509,MATH01,6.10
SV09510,IT004,8.30
SV09510,IT001,4.10
SV09510,MATH05,8.30
SV09510,IT007,4.50
SV09510,IT005,4.40
SV09510,PHY02,2.80
SV09510,ENG03,7.70
SV09511,IT001,8.80
SV09511,IT002,3.40
SV09511,IT009,4.50
SV09511,IT003,5.60
SV09511,IT008,6.00
SV09511,PHY01,7.80
SV09512,IT009,4.20
SV09512,IT003,2.50
SV09512,IT001,10.00
SV09512,MATH02,5.40
SV09512,ENG03,2.70
SV09513,PHY01,4.10
SV09513,IT006,3.90
SV09513,MATH03,8.60
SV09513,MATH04,9.60
SV09513,IT003,5.60
SV09513,ENG01,7.50
SV09514,IT002,5.40
SV09514,ENG01,8.40
SV09514,IT001,7.70
SV09514,IT006,2.30
SV09514,IT004,10.00
SV09514,IT007,5.60
SV09514,IT010,5.40
SV09514,PHY01,5.60
SV09514,MATH05,4.50
SV09515,MATH04,5.50
SV09515,IT002,7.40
SV09515,IT004,8.30
SV09515,IT008,9.70
SV09515,ENG03,8.50
SV09515,ENG01,3.00
SV09515,IT003,4.90
SV09516,IT007,8.80
SV09516,IT005,3.50
SV09516,IT009,2.80
SV09516,IT002,5.60
SV09516,ENG03,4.70
SV09516,MATH05,3.50
SV09516,ENG01,2.70
SV09516,IT001,5.30
SV09517,IT007,9.90
SV09517,IT002,7.20
SV09517,MATH04,6.20
SV09517,MATH02,9.20
SV09517,PHY01,6.10
SV09517,MATH03,5.60
SV09517,ENG03,6.30
SV09517,MATH05,8.10
SV09517,IT006,3.80
SV09517,ENG01,4.80
SV09518,IT006,9.10
SV09518,ENG01,7.10
SV09518,ENG03,8.10
SV09518,MATH03,5.90
SV09518,MATH02,4.90
SV09519,IT003,7.80
SV09519,IT005,2.40
SV09519,IT006,3.40
SV09519,MATH03,5.20
SV09519,PHY02,3.90
SV09519,MATH04,2.40
SV09519,IT001,8.90
SV09519,IT002,4.40
SV09520,PHY01,7.10
SV09520,PHY02,6.20
SV09520,IT003,8.20
SV09520,IT008,3.20
SV09520,IT004,4.80
SV09521,ENG02,8.10
SV09521,IT005,4.40
SV09521,ENG01,7.20
SV09521,MATH04,4.40
SV09521,MATH05,3.80
SV09521,PHY02,8.60
SV09521,PHY01,6.90
SV09522,MATH04,2.50
SV09522,IT009,6.20
SV09522,MATH02,2.60
SV09522,IT002,2.10
SV09522,IT005,2.10
SV09522,IT003,2.80
SV09523,MATH01,3.10
SV09523,IT006,9.30
SV09523,IT007,6.70
SV09523,ENG03,5.60
SV09523,MATH02,8.40
SV09523,PHY02,6.20
SV09523,IT004,8.90
SV09524,MATH02,9.70
SV09524,ENG02,2.90
SV09524,ENG03,10.00
SV09524,IT009,4.80
SV09524,PHY01,9.80
SV09524,IT007,9.80
SV09525,MATH03,6.40
SV09525,IT005,5.30
SV09525,IT007,8.50
SV09525,IT010,7.80
SV09525,ENG03,5.10
SV09525,MATH02,9.00
SV09525,IT002,6.20
SV09525,IT004,4.40
SV09526,IT007,4.30
SV09526,ENG02,9.00
SV09526,IT004,6.80
SV09526,IT005,7.80
SV09526,IT002,6.30
SV09526,IT010,6.70
SV09527,MATH01,8.30
SV09527,IT003,6.10
SV09527,PHY01,8.40
SV09527,MATH04,5.70
SV09527,IT002,6.00
SV09527,ENG02,6.10
SV09527,IT004,7.80
SV09528,MATH04,2.60
SV09528,IT007,6.40
SV09528,ENG03,8.90
SV09528,MATH01,7.20
SV09528,ENG02,4.40
SV09529,ENG02,6.40
SV09529,PHY01,4.70
SV09529,ENG01,7.80
SV09529,IT001,3.10
SV09529,IT006,3.60
SV09529,IT007,3.80
SV09529,IT009,10.00
SV09529,ENG03,8.70
SV09529,IT010,3.00
SV09530,IT007,2.80
SV09530,IT009,3.60
SV09530,IT008,6.60
SV09530,PHY01,3.90
SV09530,MATH04,2.90
SV09530,ENG01,7.00
SV09530,ENG03,8.90
SV09530,IT005,7.90
SV09530,MATH03,6.60
SV09530,IT004,4.60
SV09531,MATH04,5.00
SV09531,ENG03,3.70
SV09531,MATH03,3.80
SV09531,PHY02,7.40
SV09531,PHY01,2.20
SV09532,PHY02,6.50
SV09532,IT003,5.70
SV09532,IT001,5.30
SV09532,IT010,6.80
SV09532,IT008,8.90
SV09532,IT002,6.50
SV09532,MATH02,5.50
SV09532,ENG01,4.40
SV09532,IT007,5.90
SV09532,MATH03,3.40
SV09533,IT007,4.20
SV09533,IT008,2.40
SV09533,ENG03,3.10
SV09533,MATH04,9.20
SV09533,IT002,7.80
SV09533,IT009,9.90
SV09533,IT006,7.90
SV09533,MATH05,5.50
SV09533,MATH02,2.10
SV09534,IT010,2.70
SV09534,MATH02,9.40
SV09534,IT002,3.60
SV09534,MATH03,2.70
SV09534,ENG02,4.00
SV09534,IT008,6.30
SV09534,IT007,6.30
SV09534,IT001,2.40
SV09535,MATH02,2.60
SV09535,MATH01,9.10
SV09535,IT010,4.90
SV09535,IT008,6.90
SV09535,IT005,8.50
SV09535,PHY02,4.30
SV09535,PHY01,9.90
SV09535,ENG02,6.90
SV09536,IT001,4.10
SV09536,IT006,3.80
SV09536,PHY02,9.60
SV09536,IT009,5.60
SV09536,IT003,5.90
SV09536,MATH02,7.70
SV09536,IT005,8.90
SV09537,MATH01,4.20
SV09537,IT007,8.30
SV09537,IT009,8.30
SV09537,PHY01,7.30
SV09537,IT006,6.60
SV09537,MATH02,8.80
SV09538,IT007,5.20
SV09538,IT005,8.60
SV09538,IT002,9.30
SV09538,MATH05,8.30
SV09538,IT010,3.00
SV09538,MATH03,8.40
SV09538,ENG02,7.70
SV09539,MATH05,6.20
SV09539,IT006,9.60
SV09539,IT001,5.60
SV09539,IT004,4.80
SV09539,IT003,4.60
SV09539,MATH04,4.10
SV09539,IT009,2.30
SV09539,IT002,7.40
SV09539,MATH03,2.50
SV09540,MATH05,8.40
SV09540,IT006,8.50
SV09540,ENG03,7.30
SV09540,MATH03,4.40
SV09540,IT005,6.00
SV09540,ENG01,5.60
SV09540,ENG02,4.80
SV09540,MATH02,5.60
SV09540,IT002,4.30
SV09541,PHY02,4.80
SV09541,MATH04,6.20
SV09541,IT002,3.60
SV09541,IT001,9.90
SV09541,IT009,2.70
SV09541,ENG02,5.10
SV09541,MATH01,5.90
SV09542,PHY02,3.60
SV09542,IT001,5.10
SV09542,IT009,4.10
SV09542,IT003,6.50
SV09542,PHY01,5.50
SV09542,MATH04,2.10
SV09543,MATH04,7.00
SV09543,IT010,8.70
SV09543,IT007,7.30
SV09543,ENG02,6.00
SV09543,IT005,4.60
SV09543,IT002,7.70
SV09543,IT001,7.40
SV09543,IT006,8.80
SV09544,ENG02,8.30
SV09544,ENG03,8.20
SV09544,IT005,7.10
SV09544,PHY02,5.80
SV09544,MATH02,8.50
SV09545,MATH02,5.00
SV09545,MATH03,3.70
SV09545,IT005,6.90
SV09545,ENG01,2.20
SV09545,MATH04,2.90
SV09545,IT003,6.50
SV09545,PHY02,8.30
SV09545,IT007,3.00
SV09546,ENG03,5.40
SV09546,MATH03,5.20
SV09546,MATH04,5.10
SV09546,PHY02,9.30
SV09546,IT001,4.90
SV09546,IT007,7.30
SV09547,ENG01,5.40
SV09547,MATH05,9.60
SV09547,MATH04,6.80
SV09547,IT008,5.10
SV09547,IT006,5.00
SV09547,IT001,5.10
SV09547,ENG02,4.90
SV09547,ENG03,7.80
SV09547,IT005,5.70
SV09548,IT010,2.30
SV09548,ENG03,9.80
SV09548,MATH01,4.70
SV09548,PHY01,7.10
SV09548,IT008,4.90
SV09548,IT004,5.40
SV09549,ENG03,4.60
SV09549,MATH03,4.70
SV09549,IT001,8.50
SV09549,MATH04,10.00
SV09549,MATH02,2.70
SV09550,IT009,8.90
SV09550,MATH05,8.30
SV09550,ENG01,6.60
SV09550,IT002,4.00
SV09550,IT006,4.50
SV09550,MATH04,5.60
SV09550,ENG02,6.90
SV09550,IT005,2.00
SV09550,MATH01,3.20
SV09550,IT003,5.20
SV09551,IT007,4.40
SV09551,MATH01,4.60
SV09551,MATH05,2.30
SV09551,IT010,3.60
SV09551,IT005,2.00
SV09552,MATH02,4.30
SV09552,MATH05,2.30
SV09552,IT004,3.60
SV09552,IT010,3.20
SV09552,IT007,6.60
SV09552,MATH01,7.70
SV09553,IT003,8.10
SV09553,PHY01,4.10
SV09553,IT010,2.00
SV09553,IT004,3.70
SV09553,ENG02,6.30
SV09553,IT002,6.60
SV09553,ENG03,9.90
SV09553,MATH05,3.80
SV09554,IT005,9.10
SV09554,PHY01,3.80
SV09554,IT006,4.20
SV09554,MATH03,6.10
SV09554,IT009,3.50
SV09554,IT008,7.80
SV09554,PHY02,6.50
SV09554,IT004,6.80
SV09555,MATH03,9.30
SV09555,MATH02,3.90
SV09555,IT010,2.20
SV09555,MATH01,2.50
SV09555,IT007,8.70
SV09555,ENG03,8.40
SV09555,IT008,4.20
SV09555,ENG02,9.90
SV09556,IT010,6.40
SV09556,IT006,6.40
SV09556,IT007,2.10
SV09556,IT003,7.40
SV09556,PHY01,8.90
SV09556,IT002,3.40
SV09556,IT005,8.40
SV09556,IT008,6.00
SV09556,MATH02,3.00
SV09556,IT004,4.60
SV09557,IT006,4.20
SV09557,MATH02,7.30
SV09557,MATH05,7.20
SV09557,IT010,6.00
SV09557,IT005,5.60
SV09557,IT003,3.10
SV09558,PHY02,4.70
SV09558,ENG02,8.90
SV09558,MATH04,9.70
SV09558,IT002,5.90
SV09558,MATH05,7.90
SV09558,PHY01,9.30
SV09558,IT010,9.40
SV09558,MATH02,6.60
SV09558,IT009,4.70
SV09559,IT009,8.30
SV09559,IT002,3.40
SV09559,PHY01,8.70
SV09559,ENG03,7.30
SV09559,IT007,2.60
SV09559,IT008,4.60
SV09559,IT005,3.40
SV09559,MATH04,3.10
SV09559,MATH05,5.20
SV09559,MATH01,6.30
SV09560,IT003,5.10
SV09560,IT001,7.80
SV09560,MATH03,8.40
SV09560,IT008,3.30
SV09560,MATH04,9.20
SV09560,IT005,2.90
SV09560,ENG03,2.00
SV09561,IT002,6.50
SV09561,ENG02,5.30
SV09561,MATH04,8.50
SV09561,IT010,9.50
SV09561,IT001,3.70
SV09561,MATH03,3.90
SV09561,ENG01,2.10
SV09562,PHY02,6.40
SV09562,ENG02,5.20
SV09562,IT010,6.70
SV09562,MATH04,2.50
SV09562,MATH03,6.80
SV09563,PHY01,6.70
SV09563,MATH01,6.10
SV09563,MATH05,4.40
SV09563,PHY02,7.10
SV09563,IT010,7.90
SV09563,IT004,3.30
SV09564,MATH04,6.50
SV09564,IT006,8.80
SV09564,PHY02,5.40
SV09564,ENG02,7.10
SV09564,IT002,4.90
SV09565,IT010,2.70
SV09565,MATH04,9.40
SV09565,IT008,10.00
SV09565,IT004,9.30
SV09565,PHY02,8.60
SV09565,IT003,5.00
SV09566,IT008,5.50
SV09566,IT004,8.50
